CONSTRAINT;OUTPUT;PERIOD;PERCENTAGE
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;9;4.1339579725533815
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;10;4.574425204509208
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;11;3.844520704630698
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;12;3.4792540960567706
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;13;3.4792540960568648
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;14;5.04773240782738
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;15;6.825748933650931
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;16;3.2685796231084128
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;17;2.028354738442721
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;18;1.038527953378923
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;19;1.0385279533786758
_NDY(OVOLTOTPIEDINC) 4.._LENGTH ;OVOLTOTREC;20;1.0385279533787506
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;1;1.473895668282657e-13
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;2;3.25728376684205e-14
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;3;1.4657776950789231e-13
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;4;-1.6286418834210254e-14
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;5;2.1172344484473373e-13
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;6;1.791506071763134e-13
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;7;6.787530231790847
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;8;9.408978182919284
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;9;4.917076611004479
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;10;5.905577607487134
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;11;2.5668819233679514
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;12;0.90341121983586
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;13;1.4284858408526557
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;14;4.945209657949039
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;15;7.44314599440446
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;16;3.634171273469289
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;17;3.844665886787333
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;18;2.837218182232725
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;19;2.837218182232512
_EVEN(O$INVESTISTS,1%) 2.._LENGTH ;OVOLTOTREC;20;2.8372181822323976
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;1;1.473895668282657e-13
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;2;6.5145675336841e-14
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;3;9.771851300526153e-14
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;4;1.6286418834210254e-14
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;5;3.4201479551841604e-13
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;6;3.257283766842061e-13
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;7;7.207986622504357
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;8;9.091194600285613
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;9;4.649992859172377
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;10;5.493239118111366
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;11;2.029973964363938
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;12;0.6025219110648895
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;13;1.2930925992858304
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;14;4.089699896428614
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;15;7.3386799427554745
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;16;3.814522803584006
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;17;3.5466288075565915
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;18;2.5420725059332665
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;19;2.5420725059330915
O$INVESTISTS*-1.000000 >=-7752000.000000   2.._LENGTH;OVOLTOTREC;20;2.5420725059330906
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;1;1.637661853647397e-13
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;2;1.628641883421025e-14
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;3;9.771851300526153e-14
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;4;1.6286418834210254e-14
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;5;1.465777695078926e-13
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;6;2.605827013473649e-13
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;7;7.2218682634641
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;8;8.914358686778597
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;9;4.574850512730939
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;10;5.123403480879711
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;11;1.9104256004601836
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;12;0.6227489248322582
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;13;1.1811646055022733
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;14;3.7815288962236826
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;15;7.2515644656398885
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;16;3.620559221679324
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;17;3.5361565175599052
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;18;2.5317018127246924
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;19;2.5317018127244983
O$INVESTISTS*-1.000000 >=-10121086.000000   1;OVOLTOTREC;20;2.53170181272446
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;1;1.8014280390121364e-13
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;2;0.0
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;3;1.3029135067368205e-13
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;4;1.3029135067368203e-13
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;5;3.4201479551841604e-13
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;6;4.723061461920989e-13
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;7;-0.005307784096394199
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;8;0.25476332740291924
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;9;0.04753518465760143
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;10;1.190043577223758
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;11;-0.1624788453030567
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;12;-3.1491843663103434
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;13;-1.0126834053974434
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;14;1.7147838349262183
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;15;4.3060658493365125
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;16;2.3838394137203345
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;17;2.3555502701790276
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;18;2.0314360067451696
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;19;2.0314360067450523
OSUPREALANET(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;20;2.031436006745052
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;1;1.8014280390121364e-13
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;2;0.0
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;3;1.3029135067368205e-13
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;4;1.3029135067368203e-13
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;5;3.4201479551841604e-13
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;6;4.723061461920989e-13
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;7;-0.005307784096394199
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;8;0.25476332740291924
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;9;0.04753518465760143
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;10;1.190043577223758
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;11;-0.1624788453030567
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;12;-3.1491843663103434
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;13;-1.0126834053974434
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;14;1.7147838349262183
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;15;4.3060658493365125
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;16;2.3838394137203345
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;17;2.3555502701790276
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;18;2.0314360067451696
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;19;2.0314360067450523
OSUPREALAEPC(FCTYPE_COURB_CT8) =-0.000000   1.._LENGTH;OVOLTOTREC;20;2.031436006745052
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;1;1.9651942243768764e-13
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;2;3.25728376684205e-14
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;3;1.3029135067368205e-13
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;4;1.9543702601052302e-13
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;5;1.9543702601052347e-13
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;6;3.4201479551841644e-13
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;7;0.13125286690841276
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;8;0.2564214786867393
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;9;-0.01385689835318599
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;10;1.2022080943295372
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;11;0.005505268536698379
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;12;-3.0987500058627866
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;13;-0.9231906520135299
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;14;1.6534587325459564
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;15;4.210281135087093
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;16;2.380014242264825
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;17;2.4480502710819856
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;18;2.1952747583446177
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;19;2.1952747583447074
OSUPREALAPLBA_PRP =-0.000000   1.._LENGTH;OVOLTOTREC;20;2.1952747583447065
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;1;1.9651942243768764e-13
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;2;-1.628641883421025e-14
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;3;4.8859256502630767e-14
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;4;6.514567533684101e-14
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;5;2.442962825131543e-13
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;6;4.071604708552577e-13
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;7;0.13125286689773066
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;8;0.25642147868046766
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;9;-0.013856898355579468
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;10;1.2022080943331206
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;11;0.005505268538908171
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;12;-3.0987500058632476
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;13;-0.9231906520232959
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;14;1.6534587325412262
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;15;4.210281135091559
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;16;2.3800142422753057
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;17;2.4480502710855454
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;18;2.1952747583463896
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;19;2.1952747583462906
OSUP_IMPROD_REV2+ <=-0.000000   1.._LENGTH;OVOLTOTREC;20;2.1952747583461956
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;1;1.473895668282657e-13
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;2;-1.628641883421025e-14
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;3;1.140049318394718e-13
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;4;1.9543702601052302e-13
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;5;3.5830121435262637e-13
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;6;4.560197273578886e-13
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;7;0.10618762092407472
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;8;0.23767975582186404
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;9;0.0704277567744891
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;10;1.2145797294781102
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;11;-0.10682436829374385
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;12;-3.1149935127231627
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;13;-1.1744397831420874
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;14;1.6862586418675791
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;15;4.186132911375936
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;16;2.5645838539808206
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;17;2.580129669982028
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;18;2.2630273029101025
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;19;2.2630273029100416
OSUPREALACT(FCTYPE_COURB_CT6) =-0.000000   1.._LENGTH;OVOLTOTREC;20;2.2630273029099652
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;1;1.473895668282657e-13
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;2;-1.628641883421025e-14
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;3;1.140049318394718e-13
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;4;1.9543702601052302e-13
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;5;3.5830121435262637e-13
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;6;4.560197273578886e-13
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;7;0.10618762092407472
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;8;0.23767975582186404
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;9;0.0704277567744891
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;10;1.2145797294781102
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;11;-0.10682436829374385
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;12;-3.1149935127231627
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;13;-1.1744397831420874
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;14;1.6862586418675791
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;15;4.186132911375936
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;16;2.5645838539808206
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;17;2.580129669982028
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;18;2.2630273029101025
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;19;2.2630273029100416
OSUP_EPC_AMAT350_IDR1 =-0.000000   1..4;OVOLTOTREC;20;2.2630273029099652
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;1;1.9651942243768764e-13
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;2;-1.628641883421025e-14
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;3;1.140049318394718e-13
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;4;1.3029135067368203e-13
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;5;2.1172344484473373e-13
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;6;3.583012143526268e-13
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;7;-0.7359721467719555
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;8;-0.4775060190493282
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;9;-0.014910498638692775
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;10;1.5907525894639882
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;11;0.44788632879727475
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;12;-2.7426357402726755
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;13;-1.2322564713198967
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;14;1.92119248194438
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;15;4.454433964124781
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;16;2.979888272162145
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;17;3.0108935034373956
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;18;2.1805279276276988
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;19;2.1805279276276566
OSUP_EPC_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;20;2.1805279276275615
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;1;1.637661853647397e-13
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;2;-3.25728376684205e-14
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;3;1.140049318394718e-13
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;4;4.8859256502630754e-14
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;5;1.9543702601052347e-13
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;6;2.768691201815752e-13
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;7;0.27278817626653534
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;8;0.27075185972596416
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;9;-0.1712799571892604
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;10;1.1354000693290403
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;11;0.3920302768956865
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;12;-2.3712392518922774
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;13;-0.22266550301682514
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;14;2.894601853190013
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;15;6.272194933384566
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;16;3.5366009145983854
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;17;3.078009546032776
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;18;2.128657279733786
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;19;2.128657279733574
OSUP_EPC_AMAT350_IDR1 <=196.100000   5;OVOLTOTREC;20;2.128657279733536
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;1;1.8014280390121364e-13
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;2;-4.885925650263075e-14
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;3;1.6286418834210257e-14
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;4;1.6286418834210254e-14
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;5;2.1172344484473373e-13
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;6;2.442962825131546e-13
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;7;0.2727881762700651
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;8;0.2707518597365523
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;9;-0.17127995719454256
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;10;1.1354000693391024
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;11;0.392030276883843
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;12;-2.371239251892443
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;13;-0.2226655030051461
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;14;2.894601853193643
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;15;6.272194933383532
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;16;3.536600914599339
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;17;3.0780095460257892
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;18;2.1286572797320513
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;19;2.1286572797318963
OSUP_EPC_AMAT350_IDR1 >=195.100000   5;OVOLTOTREC;20;2.128657279731839
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;1;1.8014280390121364e-13
